,Unnamed: 0.2,tweet_id,time,tweet,retweet_count,tweet_clean,Subjectivity,Polarity,presidential_aspirant,Party
7373,7373,1.5551859668470743e+18,2022-08-04 13:36:43+00:00,"RT @emmaikumeh: An Uyo High Court on Thursday sentenced Uduak Frank Akpan to death by hanging for murder of Iniubong Umoren, discharges and…",899,uyo high court thursday sentence uduak frank akpan death hang murder iniubong umoren discharge,0.5399999999999999,0.16,None,None
7375,7375,1.5551859313799496e+18,2022-08-04 13:36:34+00:00,"RT @PrettieAdiela: Interactive session with all former and present spokespersons of the @OfficialPDPNig 

 https://t.co/yQVm5LFprF",7,interactive session present spokespersons,0.0,0.0,None,None
7376,7376,1.555185920273535e+18,2022-08-04 13:36:32+00:00,"RT @officialKolaO: Act 1 Scene 1
BAT &amp; Oshiomhole Disown @MBuhari 

In a desperation to secure votes ahead of 2023 presidential election, B…",86,act scene bat amp oshiomhole disown desperation secure vote ahead presidential election,0.6,0.4,None,None
7382,7382,1.55518578367343e+18,2022-08-04 13:35:59+00:00,"Imagine having a Seyi Makinde after Peter Obi, the good part is when Seyi is ready to run, the PDP would have no op… https://t.co/ki7X6rAhll",1,imagine have seyi makinde peter obi good seyi ready run pdp,0.55,0.44999999999999996,PeterObi,PDP
7388,7388,1.555185665062617e+18,2022-08-04 13:35:31+00:00,"RT @FrancisAdeboye: Atiku’s appointments going into the 2023 presidential election screams competence, experience, tactics, preparedness an…",4,atiku appointments go presidential election scream competence experience tactics preparedness,0.0,0.0,Atiku,None
7392,7392,1.5551855944935383e+18,2022-08-04 13:35:14+00:00,"RT @FAGalileo: Atiku left the PDP TWICE, whatsoever is vexing Wike is justified. Wike is the one that ALSO played himself, he led the coup…",4,atiku leave pdp twice whatsoever vex wike justify wike play lead coup,0.0,0.0,Atiku,PDP
7393,7393,1.5551855932267725e+18,2022-08-04 13:35:14+00:00,So PDP is a distraction &amp; an enabler of the powers that be. You are damn right. https://t.co/CuZxfE6pJr,0,pdp distraction amp enabler power damn right,0.5357142857142857,0.2857142857142857,None,PDP
7401,7401,1.555185465178968e+18,2022-08-04 13:34:43+00:00,"@Fitzroyceroll @Vigourjr @EAOnyebuchi @Chude__ @JeSuisPrecious Yes, Without PO, PDP might have gotten like 85 to 90… https://t.co/ZvgzO0M5mm",0,yes pdp get like,0.0,0.0,None,PDP
7405,7405,1.5551853487408456e+18,2022-08-04 13:34:15+00:00,Welcome to Fidelis Chidi 's Blog: 14 GOVERNORS IN WIKE CAMP..... ...SEE THE WIKE VS ATIKU CAMP IN  PDP: https://t.co/yLW1CV2WGY,0,welcome fidelis chidi blog governors wike camp wike atiku camp pdp,0.9,0.8,Atiku,PDP
7411,7411,1.555185198798717e+18,2022-08-04 13:33:39+00:00,"@KelechiPhD @pharmNk Just point them to how ""Southerners"" are shouting how one of their own should be removed as PD… https://t.co/T5N5YUcHc5",0,point southerners shout remove,0.0,0.0,None,None
7412,7412,1.5551851964875407e+18,2022-08-04 13:33:39+00:00,@Gen_Buhar Pdp must send their lawyer to uk,0,pdp send lawyer,0.0,0.0,None,PDP
7416,7416,1.5551850373640602e+18,2022-08-04 13:33:01+00:00,@Ani_Anthony1 @woye1 @Topboychriss Wike will remain in PDP. He will campaign for Atiku but he will not use Rivers s… https://t.co/OgnQMYULAV,0,wike remain pdp campaign atiku use rivers,0.0,0.0,Atiku,PDP
7417,7417,1.555185035233337e+18,2022-08-04 13:33:00+00:00,@OyeNkuziMahadum @DemolaRewaju @NgLabour Tag your frustrations to @NgLabour &amp; stop whining about PDP.,0,tag frustrations amp stop whine pdp,0.0,0.0,None,PDP
7424,7424,1.555184879108776e+18,2022-08-04 13:32:23+00:00,"@samuelcuzoma2 @DemolaRewaju You guys always pick stories that fit ur narrative.. out of the 16 years of PDP, the s… https://t.co/wCmQg7FDVM",0,guy pick stories fit narrative years pdp,0.4,0.4,None,PDP
7427,7427,1.5551848659890831e+18,2022-08-04 13:32:20+00:00,"Best Buy [$59.99]: Warhammer: Chaosbane Slayer Edition - PlayStation 5

📦🛍 Online+in stores (locations vary)

🛒… https://t.co/I209ObELtm",1,best buy warhammer chaosbane slayer edition playstation online store locations vary,0.3,1.0,None,None
7428,7428,1.5551848451223757e+18,2022-08-04 13:32:15+00:00,"@KelechiPhD @pharmNk There's something about propaganda, it can be used anywhere and both ways, all the PDP need to… https://t.co/4vN0b7XbwV",0,propaganda ways pdp need,0.1,-0.1,None,PDP
7431,7431,1.55518482552243e+18,2022-08-04 13:32:10+00:00,"CONGRATULATIONS 
Our presidential candidate @atiku Abubakar appoints @dino_melaye, @BwalaDaniel as his presidential… https://t.co/v7QJm0Jihy",4,congratulations presidential candidate abubakar appoint presidential,0.0,0.0,None,None
7446,7446,1.555184492985344e+18,2022-08-04 13:30:51+00:00,RT @codediinc: PDP boys are saying he has no plan 😂😂🤣🤣,0,pdp boys say plan,0.0,0.0,None,PDP
7449,7449,1.5551844418904064e+18,2022-08-04 13:30:39+00:00,"@itskristonv @Enugu042 @ConnectEnugu @Coal_City @dream925fm @ijelesolid He told us it is for world trade center, no… https://t.co/4Wh7FUKdiR",0,tell world trade center,0.1,-0.1,None,None
7457,7457,1.5551843165980836e+18,2022-08-04 13:30:09+00:00,For those doubters hear it from a governor under the PDP. https://t.co/yEctlq6bUA,0,doubters hear governor pdp,0.0,0.0,None,PDP
7459,7459,1.555184298533294e+18,2022-08-04 13:30:05+00:00,@HAHayatu @YemieFash Hope you will also talk about zoning arrangement in PDP constitution and federal character in… https://t.co/XXEQDnajog,0,hope talk zone arrangement pdp constitution federal character,0.0,0.0,None,PDP
7462,7462,1.555184276668293e+18,2022-08-04 13:30:00+00:00,"With an existing site that lacked scalability, #anthonythomasmelillo approached us for a redesign of their… https://t.co/yrPXfizg08",0,exist site lack scalability approach redesign,0.0,0.0,None,None
7468,7468,1.5551841973498184e+18,2022-08-04 13:29:41+00:00,@HAHayatu How is he reducing his vote when Atiku assured us he has 12million votes in the bank? Are you saying it w… https://t.co/jpeJO72LUn,5,reduce vote atiku assure million vote bank say,0.0,0.0,Atiku,None
7469,7469,1.555184196284457e+18,2022-08-04 13:29:40+00:00,@AlpNavruz I want to change my pdp https://t.co/SVMqpkxVwb,0,want change pdp,0.0,0.0,None,PDP
7476,7476,1.555184120598233e+18,2022-08-04 13:29:22+00:00,That's how Ike Ekweremadu might likely miss the next general elections. PDP might have to start looking for his rep… https://t.co/3x9ltTwX3x,0,ike ekweremadu likely miss general elections pdp start look rep,0.75,0.02500000000000001,None,PDP
7481,7481,1.5551840452100915e+18,2022-08-04 13:29:04+00:00,@SujitKu78320902 @amethi161 @AadeshRawal By the way kindly also check who formed alliance with Muslim League in Ben… https://t.co/9qctWAbt1X,0,way kindly check form alliance muslim league ben,0.9,0.6,None,None
7483,7483,1.5551840105398108e+18,2022-08-04 13:28:56+00:00,"@Gagarute @DemolaRewaju @NgLabourr I can see u are really working hard to defend PDP

Just know that you are alone… https://t.co/JbI7Bpk7aS",0,work hard defend pdp know,0.5416666666666666,-0.2916666666666667,None,PDP
7489,7489,1.5551839181811466e+18,2022-08-04 13:28:34+00:00,RT @uwabuegwu: The funny thing is that PO supporters have endured a barrage of insults since the PDP primaries. There was this contempt in…,21,funny thing supporters endure barrage insult pdp primaries contempt,1.0,0.25,None,PDP
7490,7490,1.555183901122986e+18,2022-08-04 13:28:30+00:00,@Franeb @PeterObi Imagine bwala campaign for pdp and they show him receipt of him condemning same pdp-funny scene,0,imagine bwala campaign pdp receipt condemn pdp funny scene,1.0,0.25,None,PDP
7494,7494,1.5551838217834332e+18,2022-08-04 13:28:11+00:00,@renoomokri I doubt if your relations in Nigeria will be proud of you over these  tweets because PO disassociated himself from PDP.,0,doubt relations nigeria proud tweet disassociate pdp,1.0,0.8,None,PDP
7495,7495,1.5551838081939046e+18,2022-08-04 13:28:08+00:00,"RT @GOladosu: @iamthommie @benediqtine @thisibi Some PDP stalwarts are frolicking with the ruling party, that's the reason they ensure its…",4,pdp stalwarts frolic rule party reason ensure,0.0,0.0,None,PDP
7508,7508,1.5551836094887365e+18,2022-08-04 13:27:21+00:00,@charles_ubochi @KBUdeogu @I_Am_Ilemona @MBuhari Ask PDP government ?,0,ask pdp government,0.0,0.0,None,PDP
7525,7525,1.5551833787475968e+18,2022-08-04 13:26:26+00:00,@chosensomto @adeyanjudeji @MizCazorla1 all hypocrites have kept mute because it’s from a PDP state. What a shame !… https://t.co/sQCskGX7uD,0,hypocrites keep mute pdp state shame,0.0,0.0,None,PDP
7529,7529,1.5551832766077993e+18,2022-08-04 13:26:01+00:00,"@HAHayatu For the records, Atiku had the locus standi to contest in 2019 bcos it was still the North's turn. Same A… https://t.co/lat967Dgrs",5,record atiku locus standi contest bcos north turn,0.0,0.0,Atiku,None
7535,7535,1.5551832161050706e+18,2022-08-04 13:25:47+00:00,"@iyorchiayu @OfficialPDPNig @OfficialDeboO @Honndudielumelu @_SHIGOD United, we wins, as one we can get it done. 20… https://t.co/oNK6lMz6J8",0,shigod unite win,0.4,0.8,None,None
7539,7539,1.555183143400915e+18,2022-08-04 13:25:29+00:00,@unclebobby86 @HAHayatu @ProfOsinbajo @officialABAT When did peter Obi become governor under which party? Abga righ… https://t.co/sU0JCMEDNw,0,peter obi governor party abga righ,0.0,0.0,PeterObi,None
7546,7546,1.5551829545440788e+18,2022-08-04 13:24:44+00:00,"RT @Ajagunla2023: his shortcomings.

The scholarship will cover exclusive payment of all tuition, textbooks and other materials required to…",2,shortcomings scholarship cover exclusive payment tuition textbooks materials require,0.0,0.0,None,None
7552,7552,1.555182832670081e+18,2022-08-04 13:24:15+00:00,"@DemolaRewaju But the so called opposition has really not been an opposition in tge last 7 years. Infact, when last… https://t.co/J3Nr3IVG5u",0,call opposition opposition tge years infact,0.0,0.0,None,None
7553,7553,1.5551828224486318e+18,2022-08-04 13:24:13+00:00,"RT @julietkego: ARE YOU FROM ENUGU? Are you tired of complaining about the mediocrity of current PDP Admin?

How to effectively advocate fo…",4,enugu tire complain mediocrity current pdp admin effectively advocate,0.46666666666666673,0.13333333333333333,None,PDP
7554,7554,1.5551828060910387e+18,2022-08-04 13:24:09+00:00,"@HAHayatu PDP/Atiku has 12 million votes somewhere cooling, remember? PO owes Atiku nothing.",0,pdp atiku million vote cool remember owe atiku,0.65,0.35,Atiku,PDP
7558,7558,1.5551827143110246e+18,2022-08-04 13:23:47+00:00,"Daniel Bwala that just defected to the PDP the other day is Atiku's campaign DG.

Saraki in the mud.",0,daniel bwala defect pdp day atiku campaign saraki mud,0.0,0.0,Atiku,PDP
7560,7560,1.555182603204006e+18,2022-08-04 13:23:21+00:00,"JUST IN: Presidential candidate of the Peoples Democratic Party (PDP) Atiku Abubakar, has appointed Senator Dino Me… https://t.co/DJMvsCc8lb",19,presidential candidate people democratic party pdp atiku abubakar appoint senator dino,0.0,0.0,Atiku,PDP
7566,7566,1.5551825484851118e+18,2022-08-04 13:23:08+00:00,Were you expecting the PDP to name someone else? Would you have supported them if they had named your preferred per… https://t.co/6vJzhjqTXo,6,expect pdp support name prefer,0.0,0.0,None,PDP
7567,7567,1.5551825462117007e+18,2022-08-04 13:23:07+00:00,Why do you think the finance minister is not getting the flak she ought to as was during the period of Goodluck Jon… https://t.co/0dLgXm2iLT,0,think finance minister get flak ought period goodluck jon,0.0,0.0,None,None
7570,7570,1.5551825047509563e+18,2022-08-04 13:22:57+00:00,"https://t.co/r0YQbiCplJ
India’s draft personal data protection (PDP) bill had stirred up intense debates, and lobby… https://t.co/bg0yFnLrvR",0,india draft personal data protection pdp stir intense debate lobby,0.65,0.1,None,PDP
7571,7571,1.5551824994745713e+18,2022-08-04 13:22:56+00:00,"@channelstv PDP will surely be in third position after President election 2023,then Dino 🦕 will change and start bl… https://t.co/KKJAZXoN26",0,pdp surely position president election dino change start,0.8888888888888888,0.5,None,PDP
7576,7576,1.5551824425914286e+18,2022-08-04 13:22:42+00:00,"@HAHayatu Just same way Atiku ran against PDP in 2015 and ran away to Dubai in 2019 after a stolen mandate, oga wha… https://t.co/yw48FyL6b7",0,way atiku run pdp run away dubai steal mandate oga wha,0.0,0.0,Atiku,PDP
7580,7580,1.5551823877761595e+18,2022-08-04 13:22:29+00:00,"@HAHayatu Yes, because PDP own’s Nigeria and Peter Obi must not contest against the Owner’s of Nigeria. Peter Obi h… https://t.co/DnowZdw0qq",0,yes pdp nigeria peter obi contest owner nigeria peter obi,0.0,0.0,PeterObi,PDP
7598,7598,1.5551821194287923e+18,2022-08-04 13:21:25+00:00,@jaustinuche LP has done more opposition in 2 months than PDP has done as the 'then' main opposition in the past 7… https://t.co/BxT7DAzaGi,0,opposition months pdp main opposition past,0.29166666666666663,-0.04166666666666667,None,PDP
7608,7608,1.5551819283530424e+18,2022-08-04 13:20:40+00:00,@YoungbauseLarry Can you imagine how empty headed most of this people representing us are💁💁💁 Someone is talking and… https://t.co/ItvhlIUGky,0,imagine head people represent talk,0.0,0.0,None,None
7612,7612,1.5551818150061097e+18,2022-08-04 13:20:13+00:00,"According to Lateef Kolawole, a former chairman of Iseyin local government “We shall In sha Allah double up our eff… https://t.co/LDhdLo6EFB",0,accord lateef kolawole chairman iseyin local government shall sha allah double eff,0.0,0.0,None,None
7618,7618,1.5551817460728218e+18,2022-08-04 13:19:56+00:00,"RT @OfficialPDPNig: 2023: As part of our preparations for the 2023 general elections, the leadership of our great party, the @OfficialPDPNi…",29,preparations general elections leadership great party,0.625,0.42500000000000004,None,None
7621,7621,1.555181718046384e+18,2022-08-04 13:19:50+00:00,"RT @OfficialPDPNig: #WeWantPDPBack: Live pictures from the NEC Hall of the @OfficialPDPNig National Hqtrs, Abuja, venue of the interactive…",27,live picture nec hall national hqtrs abuja venue interactive,0.5,0.13636363636363635,None,None
7622,7622,1.5551816896719176e+18,2022-08-04 13:19:43+00:00,RT @OfficialPDPNig: Live pictures from the ongoing interactive meeting between the @OfficialPDPNig NWC and party spokespersons across the c…,30,live picture ongoing interactive meet nwc party spokespersons,0.5,0.13636363636363635,None,None
7627,7627,1.555181661612032e+18,2022-08-04 13:19:36+00:00,RT @atiku: I am excited at the flow of medals from Team Nigeria at the ongoing Commonwealth Games in Birmingham. This once again bolsters m…,153,excite flow medals team nigeria ongoing commonwealth game birmingham bolster,0.4,-0.4,None,None
7628,7628,1.5551816484713308e+18,2022-08-04 13:19:33+00:00,"RT @iyorchiayu: In a meeting between members of the National Working Committee (NWC) of our great party and former publicity secretaries, z…",9,meet members national work committee nwc great party publicity secretaries,0.75,0.8,None,None
7629,7629,1.555181631337529e+18,2022-08-04 13:19:29+00:00,"RT @voteandstay: Culture/Tourism- #DidYouKnow that the Delta State Governor, @IAOkowa is establishing Leisure Park &amp;Film Village in the sta…",16,culture tourism delta state governor establish leisure park amp film village sta,0.0,0.0,None,None
7631,7631,1.5551815947339448e+18,2022-08-04 13:19:20+00:00,RT @thecableng: [TOP STORY] ‘Malami working for contractors’ — governors kick against planned $418m payment to consultants | TheCable  http…,49,story malami work contractors governors kick plan payment consultants thecable,0.0,0.0,None,None
7632,7632,1.5551815878804152e+18,2022-08-04 13:19:19+00:00,"RT @seunonigbinde: The beneficiaries according to @THISDAYLIVE:

Ned Nwoko – $142,028,941; Ted Iseghoghi Edwards -$159 million; Riok Nigeri…",160,beneficiaries accord ned nwoko ted iseghoghi edwards million riok nigeri,0.0,0.0,None,None
7636,7636,1.555181541818413e+18,2022-08-04 13:19:08+00:00,@Imranmuhdz @woye1 @Osberry_Osb @AsiwajuOladimej @ValiantNig @KingArthurOG @Advsola @Topboychriss @scarfizal PDP should stop Peter Obi.,0,pdp stop peter obi,0.0,0.0,PeterObi,PDP
7642,7642,1.555181476462854e+18,2022-08-04 13:18:52+00:00,"his shortcomings.

The scholarship will cover exclusive payment of all tuition, textbooks and other materials requi… https://t.co/KF8Y5XwXDO",2,shortcomings scholarship cover exclusive payment tuition textbooks materials requi,0.0,0.0,None,None
7646,7646,1.5551813172554875e+18,2022-08-04 13:18:14+00:00,"AJAGUNLA PROVIDED FULL SCHOLARSHIP TO LATE LUKMAN ODOFIN'S DAUGHTER.

The PDP candidate, Osun central Senatorial di… https://t.co/hs5s6Qgyo9",2,ajagunla provide scholarship late lukman odofin daughter pdp candidate osun central senatorial,0.425,-0.15,None,PDP
7648,7648,1.5551812684799017e+18,2022-08-04 13:18:02+00:00,No wonder PDP cannot forget PO https://t.co/obI2VnsnYO,3,wonder pdp forget,0.0,0.0,None,PDP
7656,7656,1.5551811463627407e+18,2022-08-04 13:17:33+00:00,Lmaooo He is running to be President which one is frustrate Atiku and PDP. https://t.co/SPqyKOrvKu,0,lmaooo run president frustrate atiku pdp,0.0,0.0,Atiku,PDP
7658,7658,1.5551811276266578e+18,2022-08-04 13:17:29+00:00,"RT @dnaofficial: [📸] Vogue Thailand August 2022 Digital Cover

#MarkTuan #Mark  
#마크 #段宜恩 
@marktuan 
#MarkTuanxVogueTH 
@VogueThailand @YS…",9115,vogue thailand august digital cover 段宜恩,0.0,0.0,None,None
7663,7663,1.555181068365562e+18,2022-08-04 13:17:15+00:00,"Congratulations Dr. Bwala Daniel (@BwalaDaniel)

The presidential candidate of the Peoples Democratic Party (PDP) A… https://t.co/uKr4jkwClp",0,congratulations bwala daniel presidential candidate people democratic party pdp,0.0,0.0,None,PDP
7670,7670,1.555180855508738e+18,2022-08-04 13:16:24+00:00,"RT @Rafiki_simonA: @williamskassid @atiku Everything go wrong for PDP and Atiku, i know SE govs are giving them false hope and so they send…",0,wrong pdp atiku know govs give false hope send,0.75,-0.45000000000000007,Atiku,PDP
7674,7674,1.5551807927829217e+18,2022-08-04 13:16:09+00:00,@Jack_ng01 The Board of trustees of the PDP did not and has not failed to reached an acceptable level of agreement… https://t.co/KEJLfsT5AR,0,board trustees pdp fail reach acceptable level agreement,0.29999999999999993,-0.5,None,PDP
7681,7681,1.5551806796416614e+18,2022-08-04 13:15:42+00:00,"PDP Guber Candidate Gives Fertilizer to 27,000 Jigawa Farmers Ibrahim Shuaibu in Dutse

No fewer than 27,000 farmer… https://t.co/ilgwJoB2B2",0,pdp guber candidate give fertilizer jigawa farmers ibrahim shuaibu dutse fewer farmer,0.0,0.0,None,PDP
7694,7694,1.5551804604431565e+18,2022-08-04 13:14:50+00:00,"@ASUU_NEWS This Buhari's lead government is highly insensitive, we didn't give PDP this kind of time",0,buhari lead government highly insensitive pdp kind time,0.72,0.38,None,PDP
7710,7710,1.5551802074511196e+18,2022-08-04 13:13:49+00:00,"RT @JobseekerSa: We are hiring drivers
Requirements
* Driver's licence with PDP
* Matric 

*Candidate will be subjected to interview and dr…",63,hire drivers requirements driver licence pdp matric candidate subject interview,0.3333333333333333,-0.16666666666666666,None,PDP
7712,7712,1.5551802017133076e+18,2022-08-04 13:13:48+00:00,"@OndoPDPVanguard @OfficialPDPNig @OfficialDeboO @TayoJegedeSAN #AtikuOkowa2023 movement 
PDP all the way",1,movement pdp way,0.0,0.0,None,PDP
7718,7718,1.5551801044095468e+18,2022-08-04 13:13:25+00:00,@MaziHenry1 Hahaha... this is the end of our conversation as regards politics bro. PDP govt removed History from pr… https://t.co/WYG4R4HVdH,0,hahaha end conversation regard politics bro pdp govt remove history,0.4,0.2,None,PDP
7723,7723,1.5551800117364982e+18,2022-08-04 13:13:03+00:00,"Dino melaye, I’m actually happy for pdp we need the noise https://t.co/fb2LI17xU9",0,dino melaye actually happy pdp need noise,1.0,0.8,None,PDP
7724,7724,1.5551800037170053e+18,2022-08-04 13:13:01+00:00,"Lmaoo these people don't even rate PDP, @atiku and his goons. They've identified their competition and that tells y… https://t.co/3hqQd3gyA1",1,lmaoo people rate pdp goons identify competition tell,0.0,0.0,None,PDP
7728,7728,1.5551799775067873e+18,2022-08-04 13:12:55+00:00,"RT @G4G2023: https://t.co/isvjjnDklb
2 ATL agencies were threatened with serious backlash for accepting to run an AD for PDP in Lagos.

The…",1,atl agencies threaten backlash accept run pdp lagos,0.0,0.0,None,PDP
7731,7731,1.5551799077386486e+18,2022-08-04 13:12:38+00:00,@Deborahgaji Ruben Abati is a PDP journalist  and I can tell you that his words and actions lately is not helping Arise tv.,0,ruben abati pdp journalist tell word action lately help arise,0.35,-0.09999999999999999,None,Labour Party
7735,7735,1.5551798558635827e+18,2022-08-04 13:12:26+00:00,"@DemolaRewaju Who or which is the opposition?
As things stand, presently, PDP fits more as the Opposition to the Op… https://t.co/jJ9UPhHcFs",0,opposition things stand presently pdp fit opposition,0.2,0.2,None,PDP
7743,7743,1.55517972099575e+18,2022-08-04 13:11:53+00:00,"Construction of Secretariat Road, Lafiagi, Edu Local Government.

This is one of the many reasons Kwara North will… https://t.co/yUzPFV0oL6",17,construction secretariat road lafiagi edu local government reason kwara north,0.0,0.0,None,None
7744,7744,1.5551796953097257e+18,2022-08-04 13:11:47+00:00,"Breaking: Atiku Declares His Presidential Campaign a JOKE. 

Appoints Drama King in the person of  Dino Melaye the… https://t.co/hZOFkVb6jm",0,break atiku declare presidential campaign joke appoint drama king person dino melaye,0.0,0.0,Atiku,None
7745,7745,1.5551796591716024e+18,2022-08-04 13:11:39+00:00,PDP Chieftain Slam Buhari over N1.14bn Vehicles for Niger Republic https://t.co/28JZ5s3SvD,0,pdp chieftain slam buhari vehicles niger republic,0.0,0.0,None,PDP
7753,7753,1.5551795249077985e+18,2022-08-04 13:11:07+00:00,@GazetteNGR Very fantastic choices! PDP’s strategic methods will help them win this 2023 elections!,0,fantastic choices pdp strategic methods help win elections,0.65,0.6000000000000001,None,Labour Party
7754,7754,1.5551794857706865e+18,2022-08-04 13:10:57+00:00,"@ArikoHarry @atiku My brother, you done join PDP?",0,brother join pdp,0.0,0.0,None,PDP
7761,7761,1.5551794158433116e+18,2022-08-04 13:10:41+00:00,"@DemolaRewaju So simply because LP where not relevant all along to do the job of a MAJOR opposition, the have becom… https://t.co/gI7Q7uq7Oo",0,simply relevant job major opposition becom,0.7,0.23125,None,None
7772,7772,1.5551792123944346e+18,2022-08-04 13:09:52+00:00,@B_akwaugo @DemolaRewaju Leave. PDP is where they draw the line. LP should play their role as opposition,0,leave pdp draw line play role oppositio,0.0,0.0,None,PDP
7773,7773,1.555179190504358e+18,2022-08-04 13:09:47+00:00,@HAHayatu 2023 PDP should have been zoned to the South in line with PDP and Nigeria constitution regardless of who… https://t.co/pPwHifaDbe,0,pdp zone south line pdp nigeria constitution regardless,0.0,0.0,None,PDP
7774,7774,1.5551791893341676e+18,2022-08-04 13:09:47+00:00,@AIT_Online Atiku and PDP hired a MOUTHPIECE TO do their dirty talks. It won’t work. #OBIdientlyYUSful,0,atiku pdp hire mouthpiece dirty talk win work,0.6000000000000001,0.10000000000000003,Atiku,PDP
7780,7780,1.5551790949118853e+18,2022-08-04 13:09:24+00:00,@renoomokri PDP is not acting like an opposition party... I don't even know their spokesperson accept the time of kola ologbo something,0,pdp act like opposition party know spokesperson accept time kola ologbo,0.0,0.0,None,PDP
7788,7788,1.5551789681558323e+18,2022-08-04 13:08:54+00:00,"RT @KnightSirdam: PDP Chairman: North

PDP BOT Chairman: North

PDP Presidential Aspirant: North 

PDP Youth Leader: North 

PDP Online E d…",21,pdp chairman north pdp bot chairman north pdp presidential aspirant north pdp youth leader north pdp online,0.0,0.0,None,PDP
7797,7797,1.555178796562645e+18,2022-08-04 13:08:13+00:00,"@renoomokri U guys can easily tag PO to IPOB, but PDP was beginning him to join Atiku tickets, don't forget we can… https://t.co/9DwN3elmsQ",0,guy easily tag ipob pdp begin join atiku ticket forget,0.8333333333333334,0.43333333333333335,Atiku,PDP
7801,7801,1.5551787333587845e+18,2022-08-04 13:07:58+00:00,"@Ajagunla2023 PROVIDED FULL SCHOLARSHIP TO LATE LUKMAN ODOFIN'S DAUGHTER.
The PDP candidate, Osun central Senatoria… https://t.co/SoBQ8JWnqw",0,provide scholarship late lukman odofin daughter pdp candidate osun central senatoria,0.425,-0.15,None,PDP
7815,7815,1.5551784621131407e+18,2022-08-04 13:06:53+00:00,"disappointed us all as an opposition party. Will it repeat d same mistake at d state level in Ebonyi?
D party serve… https://t.co/MNnjR3G75A",0,disappoint opposition party repeat mistake state level ebonyi party serve,0.0,0.0,None,None
7820,7820,1.5551784074948813e+18,2022-08-04 13:06:40+00:00,"@JahMayCan I know someone who just ordered this, thinking it was the real thing 🤭

https://t.co/mA3ouFODfq",0,know order think real thing,0.30000000000000004,0.2,None,None
7823,7823,1.5551783671540204e+18,2022-08-04 13:06:31+00:00,@doziritrader @DemolaRewaju PDP is a third force let LP the main opposition party do the needful.,0,pdp force let main opposition party needful,0.3333333333333333,0.16666666666666666,None,PDP
7832,7832,1.5551782125184205e+18,2022-08-04 13:05:54+00:00,@DemolaRewaju I’m certain the PDP hasn’t patented the “opposition” toga. Many of us stood with the party the last 2… https://t.co/C9xcjq5RDG,1,certain pdp hasn patent opposition toga stand party,0.5714285714285714,0.21428571428571427,None,PDP
7835,7835,1.55517819763703e+18,2022-08-04 13:05:50+00:00,"RT @ioneonline: If only PO had the slightest financial misappropriation or corruption charge on him, those BMC and PDP wannabe ""David Axelr…",7,slightest financial corruption charge bmc pdp wannabe david axelr,0.0,0.0,None,PDP
7837,7837,1.5551781904396042e+18,2022-08-04 13:05:49+00:00,"@Pemije1 @UpdateNaija1 @talk2heedman Ode!

Oshiomole won election in 2007, INEC did wuruwuru and declared Dr Osunbo… https://t.co/jbJoZ0U3KJ",0,ode oshiomole win election inec wuruwuru declare osunbo,0.4,0.8,None,None
7840,7840,1.5551781323862344e+18,2022-08-04 13:05:35+00:00,"@ifobreed @Letter_to_Jack @dabiodunMFR Oga, I will arrest you from here ooo. Let Ogun start working afterall Una sa… https://t.co/6VnVZEPRIa",0,oga arrest ooo let ogun start work afterall una,0.0,-0.05,None,None
7842,7842,1.555178111406416e+18,2022-08-04 13:05:30+00:00,@CharlesOlisakwe @DemolaRewaju LP is the main opposition now they should do their job &amp; stop calling PDP.,0,main opposition job amp stop call pdp,0.3333333333333333,0.16666666666666666,None,PDP
7846,7846,1.5551780590824858e+18,2022-08-04 13:05:17+00:00,"@DemolaRewaju This sub should go to PDP. They've no idea of how to play opposition. 
Why devoting all their strengt… https://t.co/6xELQprQJ9",0,sub pdp idea play opposition devote strengt,0.0,0.0,None,PDP
7851,7851,1.5551780327589233e+18,2022-08-04 13:05:11+00:00,"@sterlingarch_er @thisismunaxyz Ordinarily, I shouldn't give relevance to this write-up, but I figured out that ign… https://t.co/n4VIflIgep",0,ordinarily shouldn relevance write figure ign,0.5,-0.25,None,None
7862,7862,1.5551778759381975e+18,2022-08-04 13:04:34+00:00,So happy PDP didn't give the presidential ticket to Obi. We would have been in the same vicious circle of the cabals.,2,happy pdp presidential ticket obi vicious circle cabal,1.0,-0.09999999999999998,PeterObi,PDP
7869,7869,1.5551777396946207e+18,2022-08-04 13:04:01+00:00,"If you haven't read the 'powerful’ (Sunday Times), 'quietly devastating’ (Daily Mail) A Hundred Million Years and a… https://t.co/JWIygzYZsq",0,haven read powerful sunday time quietly devastate daily mail million years,0.4444444444444444,0.09999999999999999,None,None
7870,7870,1.5551777393674568e+18,2022-08-04 13:04:01+00:00,"If only PO had the slightest financial misappropriation or corruption charge on him, those BMC and PDP wannabe ""Dav… https://t.co/RrsMd7q6Yy",7,slightest financial corruption charge bmc pdp wannabe dav,0.0,0.0,None,PDP
7872,7872,1.5551777349592433e+18,2022-08-04 13:04:00+00:00,"PDP accuses Borno governor of building schools without teachers, substandard roads https://t.co/diI5EKF4Zm",0,pdp accuse borno governor build school teachers substandard roads,0.0,0.0,None,PDP
